chipName,chipTime,class,x,y,w,h,conf,lat,lon,verification
20190108_153145_0e26_3B_Visual_clip_r2049c0001,08-Jan-2019 15:31:45,none,,,,,,,,
20190108_153145_0e26_3B_Visual_clip_r2049c0513,08-Jan-2019 15:31:45,none,,,,,,,,
20190108_153145_0e26_3B_Visual_clip_r2049c1025,08-Jan-2019 15:31:45,none,,,,,,,,
20190108_153145_0e26_3B_Visual_clip_r2049c1537,08-Jan-2019 15:31:45,none,,,,,,,,
20190108_153145_0e26_3B_Visual_clip_r2049c2049,08-Jan-2019 15:31:45,boat,406065.499872,2703861.309984,5.848064,6.124032,0.925347,24.4454628856728,-81.9267337587683,
20190108_153145_0e26_3B_Visual_clip_r2049c2049,08-Jan-2019 15:31:45,boat,405677.29584,2703384.765984,6.79424,7.469568,0.997555,24.4411359078044,-81.9305316903746,
20190108_153145_0e26_3B_Visual_clip_r2049c2561,08-Jan-2019 15:31:45,none,,,,,,,,
20190108_153145_0e26_3B_Visual_clip_r2049c3073,08-Jan-2019 15:31:45,none,,,,,,,,
20190108_153145_0e26_3B_Visual_clip_r2049c3585,08-Jan-2019 15:31:45,boat,410485.058784,2703414.541344,7.66464,8.392192,0.997098,24.4416891440939,-81.8831075693651,
20190108_153145_0e26_3B_Visual_clip_r2049c3585,08-Jan-2019 15:31:45,boat,410537.295072,2703131.184672,7.859712,7.804928,0.998769,24.4391332457572,-81.8825744654643,
20190108_153145_0e26_3B_Visual_clip_r2561c1025,08-Jan-2019 15:31:45,none,,,,,,,,
20190108_153145_0e26_3B_Visual_clip_r2561c1537,08-Jan-2019 15:31:45,none,,,,,,,,
20190108_153145_0e26_3B_Visual_clip_r2561c2049,08-Jan-2019 15:31:45,none,,,,,,,,
20190108_153145_0e26_3B_Visual_clip_r2561c2561,08-Jan-2019 15:31:45,none,,,,,,,,
20190108_153145_0e26_3B_Visual_clip_r2561c3073,08-Jan-2019 15:31:45,boat,409185.885408,2701918.205472,7.4112,9.215488,0.998342,24.4281008666278,-81.8958278406614,
20190108_153145_0e26_3B_Visual_clip_r2561c3073,08-Jan-2019 15:31:45,boat,408982.958304,2701676.921376,7.084544,8.859648,0.998659,24.4259100465819,-81.89781398182,
20190108_153145_0e26_3B_Visual_clip_r2561c3585,08-Jan-2019 15:31:45,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r0001c0001,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r0001c0513,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r0001c1025,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r0001c1537,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r0513c0001,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r0513c0513,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r0513c1025,08-Jan-2019 15:31:46,boat,402577.101024,2702460.516192,7.601664,7.942656,0.973435,24.4325982377572,-81.961049779472,
20190108_153146_0e26_3B_Visual_clip_r0513c1537,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r0513c2049,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r0513c2561,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r0513c3073,08-Jan-2019 15:31:46,boat,408985.858272,2701670.113632,7.176192,9.941504,0.898655,24.4258487378026,-81.8977849434771,
20190108_153146_0e26_3B_Visual_clip_r0513c3073,08-Jan-2019 15:31:46,boat,409188.134112,2701911.158112,6.941696,9.833472,0.976406,24.4280373555477,-81.8958052111625,
20190108_153146_0e26_3B_Visual_clip_r0513c3585,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r1025c0001,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r1025c0513,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r1025c1025,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r1025c1537,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r1025c2049,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r1025c2561,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r1025c3073,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r1025c3585,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r1537c0001,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r1537c0513,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r1537c1025,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r1537c1537,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r1537c2049,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r1537c2561,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r1537c3073,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r2049c0513,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r2049c1025,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r2049c1537,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r2049c2049,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r2049c2561,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r2049c3073,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r2561c2049,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r2561c2561,08-Jan-2019 15:31:46,none,,,,,,,,
20190108_153146_0e26_3B_Visual_clip_r2561c3073,08-Jan-2019 15:31:46,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r0001c1025,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r0001c1537,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r0513c0513,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r0513c1025,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r0513c1537,09-Jan-2019 15:38:16,boat,404521.119456,2708133.117984,7.23968,8.189952,0.843835,24.4839453657813,-81.9422556445839,
20190109_153816_0f35_3B_Visual_clip_r0513c2049,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r0513c2561,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r0513c3073,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r0513c3585,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r1025c0513,09-Jan-2019 15:38:16,boat_wake,401848.565472,2705888.134176,32.180224,56.364032,0.978055,24.4635053888418,-81.9684723140167,
20190109_153816_0f35_3B_Visual_clip_r1025c1025,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r1025c1537,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r1025c2049,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r1025c2561,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r1025c3073,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r1025c3585,09-Jan-2019 15:38:16,boat,410198.336736,2706314.715168,6.358528,8.562176,0.475909,24.4678630984915,-81.8861191350977,
20190109_153816_0f35_3B_Visual_clip_r1025c3585,09-Jan-2019 15:38:16,boat,410960.372448,2707215.761952,6.804992,8.446976,0.602648,24.4760440449851,-81.8786569151392,
20190109_153816_0f35_3B_Visual_clip_r1025c4097,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r1537c0513,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r1537c1025,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r1537c1537,09-Jan-2019 15:38:16,boat,404318.430432,2704449.567264,7.301632,8.196096,0.477889,24.450668563879,-81.9440076555296,
20190109_153816_0f35_3B_Visual_clip_r1537c2049,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r1537c2561,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r1537c3073,09-Jan-2019 15:38:16,boat,409252.59696,2705318.771232,6.209536,7.65696,0.395182,24.4588140960815,-81.8953867486232,
20190109_153816_0f35_3B_Visual_clip_r1537c3585,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r1537c4097,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r2049c0001,09-Jan-2019 15:38:16,boat,400746.70512,2703069.569568,5.847552,7.506432,0.865399,24.4379824952833,-81.9791465504372,
20190109_153816_0f35_3B_Visual_clip_r2049c0513,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r2049c1025,09-Jan-2019 15:38:16,boat,403142.95728,2703227.047968,8.241664,8.420352,0.2929,24.4395557630448,-81.955520541289,
20190109_153816_0f35_3B_Visual_clip_r2049c1025,09-Jan-2019 15:38:16,boat,404006.817504,2703937.24368,7.668224,8.98816,0.864213,24.4460227935075,-81.9470471651578,
20190109_153816_0f35_3B_Visual_clip_r2049c1537,09-Jan-2019 15:38:16,boat,405383.703264,2704202.404896,6.835712,7.528448,0.638092,24.4485017967706,-81.9334821820232,
20190109_153816_0f35_3B_Visual_clip_r2049c2049,09-Jan-2019 15:38:16,boat,406476.410592,2703826.476576,6.378496,6.767616,0.898343,24.4451731053986,-81.9226779415089,
20190109_153816_0f35_3B_Visual_clip_r2049c2049,09-Jan-2019 15:38:16,boat,406756.815072,2703756.69456,11.096064,13.626368,0.956398,24.4445597836645,-81.9199072541647,
20190109_153816_0f35_3B_Visual_clip_r2049c2561,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r2049c3073,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r2049c3585,09-Jan-2019 15:38:16,boat,410441.477856,2703418.96656,6.936576,9.46432,0.995748,24.4417265960722,-81.8835377544849,
20190109_153816_0f35_3B_Visual_clip_r2561c0001,09-Jan-2019 15:38:16,boat,400585.643232,2701593.442848,6.556672,9.13152,0.84854,24.4246421176189,-81.9806321817662,
20190109_153816_0f35_3B_Visual_clip_r2561c0513,09-Jan-2019 15:38:16,boat,401154.738912,2702655.510048,6.638592,8.362496,0.692862,24.4342693485853,-81.975092945246,
20190109_153816_0f35_3B_Visual_clip_r2561c0513,09-Jan-2019 15:38:16,boat,401141.30352,2701512.66768,5.740544,5.25568,0.606889,24.4239480960073,-81.9751461153482,
20190109_153816_0f35_3B_Visual_clip_r2561c0513,09-Jan-2019 15:38:16,boat,401445.95376,2701337.94768,7.38048,8.009216,0.88041,24.4223896231182,-81.9721292824335,
20190109_153816_0f35_3B_Visual_clip_r2561c1025,09-Jan-2019 15:38:16,boat,403628.0184,2702552.582688,7.044608,10.383872,0.883344,24.4334951405854,-81.9506901299331,
20190109_153816_0f35_3B_Visual_clip_r2561c1025,09-Jan-2019 15:38:16,boat,403158.805728,2702034.132,5.118464,5.29408,0.550828,24.4287841083205,-81.9552830473051,
20190109_153816_0f35_3B_Visual_clip_r2561c1025,09-Jan-2019 15:38:16,boat,403302.10992,2701596.76368,7.745536,8.363008,0.939491,24.4248433602845,-81.9538398858315,
20190109_153816_0f35_3B_Visual_clip_r2561c1537,09-Jan-2019 15:38:16,boat,404525.867232,2702645.349408,7.931392,10.11968,0.843537,24.4343882692017,-81.9418401973223,
20190109_153816_0f35_3B_Visual_clip_r2561c2049,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r2561c2561,09-Jan-2019 15:38:16,boat,408262.804704,2701850.0808,6.780416,8.54272,0.892694,24.4274314780434,-81.9049282141759,
20190109_153816_0f35_3B_Visual_clip_r2561c3073,09-Jan-2019 15:38:16,boat,409261.978848,2701904.719392,7.648256,10.509824,0.995327,24.4279835199724,-81.8950764359956,
20190109_153816_0f35_3B_Visual_clip_r2561c3585,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r3073c0001,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r3073c0513,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r3073c1025,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r3073c1537,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r3073c2049,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r3073c2561,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r3073c3073,09-Jan-2019 15:38:16,boat,409198.42992,2699713.100832,6.689792,8.413184,0.898004,24.408187995887,-81.8955635581032,
20190109_153816_0f35_3B_Visual_clip_r3073c3073,09-Jan-2019 15:38:16,boat,409598.53488,2700624.807456,8.755712,11.903488,0.996832,24.4164446342647,-81.8916755890424,
20190109_153816_0f35_3B_Visual_clip_r3073c3585,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153816_0f35_3B_Visual_clip_r3585c2561,09-Jan-2019 15:38:16,boat,408416.804064,2699646.805536,8.265728,7.020032,0.728358,24.4075435123216,-81.9032676207651,
20190109_153816_0f35_3B_Visual_clip_r3585c3073,09-Jan-2019 15:38:16,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r0513c0001,09-Jan-2019 15:38:17,boat,400589.709024,2701592.401056,7.370752,9.933824,0.62224,24.4246329696247,-81.9805920083083,
20190109_153817_0f35_3B_Visual_clip_r0513c0001,09-Jan-2019 15:38:17,boat,400184.793312,2701328.135328,6.937088,8.82944,0.983472,24.4222205999848,-81.9845671508796,
20190109_153817_0f35_3B_Visual_clip_r0513c0513,09-Jan-2019 15:38:17,boat,401450.644704,2701337.71536,6.821888,10.25792,0.737707,24.4223878223495,-81.9720830004791,
20190109_153817_0f35_3B_Visual_clip_r0513c1025,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r0513c1537,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r1025c0001,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r1025c0513,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r1025c1025,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r1025c1537,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r1025c2049,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r1025c2561,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r1025c3073,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r1537c0001,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r1537c0513,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r1537c1025,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r1537c1537,09-Jan-2019 15:38:17,boat,405185.642208,2699364.202656,7.048704,7.524352,0.930958,24.4047979811976,-81.9351138891749,
20190109_153817_0f35_3B_Visual_clip_r1537c2049,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r1537c2561,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r1537c3073,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r2049c1025,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r2049c1537,09-Jan-2019 15:38:17,boat,405414.251232,2697762.82128,6.644736,8.521216,0.293507,24.3903504292992,-81.9327532451197,
20190109_153817_0f35_3B_Visual_clip_r2049c2049,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r2049c2561,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r2049c3073,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r2561c2561,09-Jan-2019 15:38:17,none,,,,,,,,
20190109_153817_0f35_3B_Visual_clip_r2561c3073,09-Jan-2019 15:38:17,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r0001c1025,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r0001c1537,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r0001c2049,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r0001c2561,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r0001c3073,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r0001c3585,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r0513c0513,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r0513c1025,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r0513c1537,10-Jan-2019 15:22:29,boat,404154.64368,2705399.914848,7.79776,7.574528,0.415351,24.4592405936448,-81.9456874916159,
20190110_152229_1020_3B_Visual_clip_r0513c2049,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r0513c2561,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r0513c3073,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r0513c3585,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r1025c0001,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r1025c0513,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r1025c1025,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r1025c1537,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r1025c2049,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r1025c2561,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r1025c3073,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r1025c3585,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r1537c0001,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r1537c0513,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r1537c1025,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r1537c1537,10-Jan-2019 15:22:29,boat,404532.527328,2702630.207328,7.704064,9.284096,0.927245,24.4342519369133,-81.9417734876669,
20190110_152229_1020_3B_Visual_clip_r1537c2049,10-Jan-2019 15:22:29,boat,406769.892576,2702639.612256,7.957504,7.66208,0.947174,24.4344726470372,-81.9197050587791,
20190110_152229_1020_3B_Visual_clip_r1537c2561,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r1537c3073,10-Jan-2019 15:22:29,boat,409496.948448,2703390.00816,6.28992,7.561216,0.993345,24.4414103666537,-81.8928532655849,
20190110_152229_1020_3B_Visual_clip_r1537c3585,10-Jan-2019 15:22:29,boat,410513.812704,2703143.478624,6.345216,8.503296,0.993635,24.4392429168815,-81.8828068771331,
20190110_152229_1020_3B_Visual_clip_r2049c0001,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r2049c0513,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r2049c1025,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r2049c1537,10-Jan-2019 15:22:29,boat,404112.055008,2700936.5016,6.955008,6.08512,0.45762,24.4189309729223,-81.9458068943646,
20190110_152229_1020_3B_Visual_clip_r2049c2049,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r2049c2561,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r2049c3073,10-Jan-2019 15:22:29,boat_wake,409470.06384,2702003.003232,15.114752,15.402496,0.664464,24.4288832169796,-81.8930302465668,
20190110_152229_1020_3B_Visual_clip_r2049c3585,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r2561c0001,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r2561c0513,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r2561c1025,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r2561c1537,10-Jan-2019 15:22:29,boat,404432.294112,2700142.893408,6.034432,7.432704,0.694868,24.4117839444191,-81.9425952674821,
20190110_152229_1020_3B_Visual_clip_r2561c2049,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r2561c2561,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r2561c3073,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r2561c3585,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r3073c0001,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r3073c0513,10-Jan-2019 15:22:29,none,,,,,,,,
20190110_152229_1020_3B_Visual_clip_r3073c1025,10-Jan-2019 15:22:29,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r0513c1025,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r0513c1537,11-Jan-2019 15:22:17,boat_wake,405192.583392,2707390.136352,72.75008,24.859136,0.597293,24.4772770500758,-81.9355802280521,
20190111_152217_0f2b_3B_Visual_clip_r0513c2049,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r0513c2561,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r0513c3073,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r0513c3585,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r1025c0513,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r1025c1025,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r1025c1537,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r1025c2049,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r1025c2561,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r1025c3073,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r1025c3585,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r1025c4097,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r1537c0513,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r1537c1025,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r1537c1537,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r1537c2049,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r1537c2561,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r1537c3073,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r1537c3585,11-Jan-2019 15:22:17,boat,410946.468576,2704626.182688,6.701568,9.67936,0.854779,24.4526576103649,-81.8786318233887,
20190111_152217_0f2b_3B_Visual_clip_r1537c3585,11-Jan-2019 15:22:17,boat,411045.543648,2704688.925216,6.728192,8.57088,0.363964,24.4532298952347,-81.8776583308361,
20190111_152217_0f2b_3B_Visual_clip_r1537c3585,11-Jan-2019 15:22:17,boat,410986.155744,2704669.852704,6.70208,7.388672,0.862224,24.4530542552724,-81.8782430264387,
20190111_152217_0f2b_3B_Visual_clip_r1537c4097,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r2049c0001,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r2049c0513,11-Jan-2019 15:22:17,boat,400983.18,2703626.133024,7.30624,11.057152,0.927369,24.4430235934952,-81.9768526918474,
20190111_152217_0f2b_3B_Visual_clip_r2049c1025,11-Jan-2019 15:22:17,boat,402582.275808,2703797.86704,5.99296,5.582848,0.899168,24.4446754977879,-81.9610902897626,
20190111_152217_0f2b_3B_Visual_clip_r2049c1537,11-Jan-2019 15:22:17,none,,,,,,,,
20190111_152217_0f2b_3B_Visual_clip_r2049c2049,11-Jan-2019 15:22:17,boat,406172.301024,2702773.027872,6.245376,8.408064,0.942818,24.4356415176756,-81.9256084297431,
20190111_152217_0f2b_3B_Visual_clip_r2049c2561,11-Jan-2019 15:22:17,boat,407997.832416,2702847.024672,8.3328,9.584128,0.984962,24.4364188643007,-81.9076061700408,
20190111_152217_0f2b_3B_Visual_clip_r2049c3073,11-Jan-2019 15:22:17,none,,,,,,,,
